Site,TMRCA,low,high
25.0,1.049482,0.783153,1.0352378000000002
75.0,1.049482,0.783153,1.0352378000000002
125.0,1.049482,0.783153,1.0352378000000002
175.0,1.049482,0.783153,1.0352378000000002
225.0,1.049482,0.783153,1.0352378000000002
275.0,1.049482,0.783153,1.0352378000000002
325.0,1.049482,0.783153,1.0352378000000002
375.0,1.049482,0.783153,1.0352378000000002
425.0,1.049482,0.783153,1.0352378000000002
475.0,1.049482,0.783153,1.0352378000000002
525.0,1.049482,0.783153,1.0352378000000002
575.0,1.049482,0.783153,1.0352378000000002
625.0,1.049482,0.783153,1.0352378000000002
675.0,1.049482,0.783153,1.0352378000000002
725.0,1.049482,0.783153,1.0352378000000002
775.0,1.049482,0.783153,1.0352378000000002
825.0,1.049482,0.783153,1.0352378000000002
875.0,1.049482,0.783153,1.0352378000000002
925.0,1.049482,0.783153,1.0352378000000002
975.0,1.049482,0.783153,1.0352378000000002
1025.0,1.049482,0.783153,1.0352378000000002
1075.0,1.049482,0.783153,1.0352378000000002
1125.0,1.049482,0.783153,1.0352378000000002
1175.0,1.049482,0.783153,1.0352378000000002
1225.0,1.049482,0.783153,1.0352378000000002
1275.0,1.049482,0.783153,1.0352378000000002
1325.0,1.049482,0.783153,1.0352378000000002
1375.0,1.049482,0.783153,1.0352378000000002
1425.0,1.049482,0.783153,1.0352378000000002
1475.0,1.049482,0.783153,1.0352378000000002
1525.0,1.049482,0.783153,1.0352378000000002
1575.0,1.049482,0.783153,1.0352378000000002
1625.0,1.049482,0.783153,1.0352378000000002
1675.0,1.049482,0.783153,1.0352378000000002
1725.0,1.049482,0.783153,1.0352378000000002
1775.0,1.049482,0.783153,1.0352378000000002
1825.0,1.049482,0.783153,1.0352378000000002
1875.0,1.049482,0.783153,1.0352378000000002
1925.0,1.049482,0.783153,1.0352378000000002
1975.0,1.049482,0.783153,1.0352378000000002
2025.0,1.049482,0.783153,1.0352378000000002
2075.0,1.049482,0.783153,1.0352378000000002
2125.0,1.049482,0.783153,1.0352378000000002
2175.0,1.049482,0.783153,1.0352378000000002
2225.0,1.049482,0.783153,1.0352378000000002
2275.0,1.049482,0.783153,1.0352378000000002
2325.0,1.049482,0.783153,1.0352378000000002
2375.0,1.049482,0.783153,1.0352378000000002
2425.0,1.049482,0.783153,1.0352378000000002
