Site,TMRCA,low,high
25.0,1.275867,0.8813840000000002,1.2580194799999995
75.0,1.275867,0.8813840000000002,1.2580194799999995
125.0,1.275867,0.8813840000000002,1.2580194799999995
175.0,1.275867,0.8813840000000002,1.2580194799999995
225.0,1.275867,0.8813840000000002,1.2580194799999995
275.0,1.275867,0.8813840000000002,1.2580194799999995
325.0,1.275867,0.8813840000000002,1.2580194799999995
375.0,1.275867,0.8813840000000002,1.2580194799999995
425.0,1.275867,0.8813840000000002,1.2580194799999995
475.0,1.275867,0.8813840000000002,1.2580194799999995
525.0,1.275867,0.8813840000000002,1.2580194799999995
575.0,1.275867,0.8813840000000002,1.2580194799999995
625.0,1.275867,0.8813840000000002,1.2580194799999995
675.0,1.275867,0.8813840000000002,1.2580194799999995
725.0,1.275867,0.8813840000000002,1.2580194799999995
775.0,1.275867,0.8813840000000002,1.2580194799999995
825.0,1.275867,0.8813840000000002,1.2580194799999995
875.0,1.275867,0.8813840000000002,1.2580194799999995
925.0,1.275867,0.8813840000000002,1.2580194799999995
975.0,1.275867,0.8813840000000002,1.2580194799999995
1025.0,1.275867,0.8813840000000002,1.2580194799999995
1075.0,1.275867,0.8813840000000002,1.2580194799999995
1125.0,1.275867,0.8813840000000002,1.2580194799999995
1175.0,1.275867,0.8813840000000002,1.2580194799999995
1225.0,1.275867,0.8813840000000002,1.2580194799999995
1275.0,1.275867,0.8813840000000002,1.2580194799999995
1325.0,1.275867,0.8813840000000002,1.2580194799999995
1375.0,1.275867,0.8813840000000002,1.2580194799999995
1425.0,1.275867,0.8813840000000002,1.2580194799999995
1475.0,1.275867,0.8813840000000002,1.2580194799999995
1525.0,1.275867,0.8813840000000002,1.2580194799999995
1575.0,1.275867,0.795954,1.2580194799999995
1625.0,1.275867,0.795954,1.2580194799999995
1675.0,1.275867,0.795954,1.2580194799999995
1725.0,1.275867,0.795954,1.2580194799999995
1775.0,1.275867,0.795954,1.2580194799999995
1825.0,1.275867,0.795954,1.2580194799999995
1875.0,1.275867,0.795954,1.2580194799999995
1925.0,1.275867,0.795954,1.2580194799999995
1975.0,1.275867,0.795954,1.2580194799999995
2025.0,1.275867,0.795954,1.2580194799999995
2075.0,1.275867,0.795954,1.2580194799999995
2125.0,1.275867,0.795954,1.2580194799999995
2175.0,1.275867,0.795954,1.2580194799999995
2225.0,1.275867,0.795954,1.2580194799999995
2275.0,1.275867,0.951686,1.2580194799999995
2325.0,1.275867,0.951686,1.2580194799999995
2375.0,1.275867,0.951686,1.2580194799999995
2425.0,1.275867,0.951686,1.2580194799999995
2475.0,1.275867,0.951686,1.2580194799999995
2525.0,1.275867,0.951686,1.2580194799999995
2575.0,1.275867,0.795954,1.2580194799999995
2625.0,1.275867,0.795954,1.2580194799999995
2675.0,1.275867,0.795954,1.2580194799999995
2725.0,1.275867,0.795954,1.2580194799999995
2775.0,1.275867,0.795954,1.2580194799999995
2825.0,1.275867,0.795954,1.2580194799999995
2875.0,1.275867,0.795954,1.2580194799999995
2925.0,1.275867,0.795954,1.2580194799999995
2975.0,1.275867,0.795954,1.2580194799999995
3025.0,1.275867,0.795954,1.2580194799999995
3075.0,1.275867,0.795954,1.2580194799999995
3125.0,1.275867,0.795954,1.2580194799999995
3175.0,1.275867,0.795954,1.2580194799999995
