Site,TMRCA,low,high
25.0,0.863187,0.7424090000000001,1.7692744000000005
75.0,0.863187,0.7424090000000001,1.7692744000000005
125.0,0.863187,0.715879,1.7692744000000005
175.0,0.863187,0.715879,1.7692744000000005
225.0,0.863187,0.715879,1.7692744000000005
275.0,0.863187,0.715879,1.7692744000000005
325.0,0.863187,0.715879,1.7692744000000005
375.0,0.863187,0.715879,1.7692744000000005
425.0,0.863187,0.715879,1.7692744000000005
475.0,0.863187,0.715879,1.7692744000000005
525.0,0.863187,0.715879,1.7692744000000005
575.0,0.863187,0.715879,1.7692744000000005
625.0,0.863187,0.715879,1.7692744000000005
675.0,0.863187,0.715879,1.7692744000000005
725.0,0.863187,0.715879,1.7692744000000005
775.0,0.863187,0.715879,1.7692744000000005
825.0,0.863187,0.715879,1.7692744000000005
875.0,0.863187,0.715879,1.7692744000000005
925.0,0.863187,0.715879,1.7692744000000005
975.0,0.863187,0.7424090000000001,1.7692744000000005
1025.0,0.863187,0.7424090000000001,1.7692744000000005
1075.0,0.863187,0.7424090000000001,1.7692744000000005
1125.0,0.863187,0.7424090000000001,1.7692744000000005
1175.0,0.863187,0.7424090000000001,1.7692744000000005
1225.0,0.863187,0.7424090000000001,1.7692744000000005
1275.0,0.863187,0.7424090000000001,1.7692744000000005
1325.0,0.863187,0.7424090000000001,1.7692744000000005
1375.0,0.863187,0.7424090000000001,1.7692744000000005
1425.0,0.863187,0.7424090000000001,1.7692744000000005
1475.0,0.863187,0.7424090000000001,1.7692744000000005
1525.0,0.863187,0.7424090000000001,1.7692744000000005
1575.0,0.863187,0.7424090000000001,1.7692744000000005
1625.0,0.863187,0.7424090000000001,1.7692744000000005
1675.0,0.863187,0.7424090000000001,1.7692744000000005
1725.0,0.863187,0.7424090000000001,1.7692744000000005
1775.0,0.863187,0.7424090000000001,1.5220086400000001
1825.0,1.049482,0.928704,1.33571364
1875.0,1.049482,0.928704,2.1500185199999997
1925.0,1.049482,0.928704,2.1500185199999997
1975.0,1.049482,0.928704,2.1500185199999997
2025.0,1.049482,0.928704,2.1500185199999997
2075.0,1.049482,0.928704,2.1500185199999997
2125.0,1.049482,0.928704,2.1500185199999997
2175.0,1.049482,0.928704,2.1500185199999997
2225.0,1.049482,0.928704,2.1500185199999997
2275.0,1.275867,1.155089,2.8382430000000003
2325.0,1.275867,1.155089,2.8382430000000003
2375.0,1.275867,1.155089,2.61270048
2425.0,1.275867,1.155089,2.61270048
2475.0,1.275867,1.155089,2.61270048
2525.0,1.55097,1.430192,2.3375974800000003
2575.0,1.55097,1.430192,2.56314
2625.0,1.55097,1.430192,2.56314
2675.0,1.55097,1.430192,2.56314
2725.0,1.55097,1.430192,2.56314
2775.0,1.885275,1.764497,2.228835
2825.0,1.885275,1.764497,2.228835
2875.0,1.885275,1.764497,2.228835
2925.0,1.885275,1.764497,2.228835
2975.0,1.885275,1.764497,2.228835
3025.0,1.885275,1.666552,2.228835
3075.0,1.885275,1.666552,2.228835
3125.0,2.291522,2.072799,1.822588
3175.0,2.291522,2.072799,1.822588
3225.0,2.291522,2.0251930000000002,1.822588
3275.0,2.291522,2.0251930000000002,1.822588
3325.0,2.291522,2.0251930000000002,1.822588
3375.0,2.291522,2.0251930000000002,1.822588
3425.0,2.291522,2.0251930000000002,1.822588
3475.0,2.291522,2.0251930000000002,1.822588
3525.0,2.291522,2.0251930000000002,1.822588
3575.0,2.291522,2.0251930000000002,1.822588
3625.0,2.291522,2.0251930000000002,1.822588
3675.0,2.291522,2.0251930000000002,1.822588
3725.0,2.291522,2.0251930000000002,1.822588
3775.0,2.291522,1.8970390000000001,1.822588
3825.0,2.291522,1.811609,1.822588
3875.0,2.291522,1.811609,1.822588
3925.0,2.291522,1.811609,1.822588
3975.0,2.291522,1.811609,1.822588
4025.0,2.785193,2.30528,1.3289170000000001
4075.0,2.785193,2.30528,1.3289170000000001
4125.0,2.785193,2.30528,1.3289170000000001
4175.0,2.785193,2.30528,1.3289170000000001
4225.0,2.785193,2.07531,1.3289170000000001
4275.0,2.785193,2.07531,1.3289170000000001
4325.0,2.785193,2.30528,1.3289170000000001
4375.0,2.785193,2.30528,1.3289170000000001
4425.0,2.785193,2.30528,1.3289170000000001
4475.0,2.785193,2.30528,1.3289170000000001
4525.0,2.785193,2.30528,1.3289170000000001
4575.0,2.785193,2.30528,1.3289170000000001
4625.0,2.785193,2.30528,1.3289170000000001
4675.0,2.785193,2.30528,1.3289170000000001
4725.0,2.785193,2.30528,1.3289170000000001
4775.0,2.785193,1.4612661599999999,0.9675951599999997
4825.0,2.785193,1.4612661599999999,0.9675951599999997
4875.0,2.785193,1.4612661599999999,0.9675951599999997
4925.0,2.785193,2.30528,1.3289170000000001
4975.0,2.785193,2.30528,1.3289170000000001
5025.0,2.785193,2.518864,1.3289170000000001
5075.0,2.785193,2.518864,1.3289170000000001
5125.0,2.785193,2.518864,1.3289170000000001
5175.0,2.785193,2.518864,1.3289170000000001
5225.0,2.785193,2.518864,1.3289170000000001
5275.0,2.785193,2.518864,1.3289170000000001
5325.0,2.785193,2.518864,1.3289170000000001
5375.0,2.785193,2.518864,1.3289170000000001
5425.0,2.785193,2.518864,1.3289170000000001
5475.0,2.785193,2.518864,1.3289170000000001
5525.0,2.785193,2.518864,1.3289170000000001
5575.0,2.785193,2.518864,1.3289170000000001
5625.0,2.785193,2.518864,1.3289170000000001
5675.0,2.785193,2.201466,1.3289170000000001
5725.0,2.785193,2.201466,1.3289170000000001
5775.0,2.785193,2.201466,1.3289170000000001
5825.0,2.785193,2.201466,1.3289170000000001
5875.0,2.785193,2.201466,1.3289170000000001
5925.0,2.785193,2.201466,1.3289170000000001
5975.0,2.785193,2.30528,1.3289170000000001
6025.0,2.785193,2.30528,1.3289170000000001
6075.0,2.785193,2.30528,1.3289170000000001
6125.0,2.785193,2.30528,1.3289170000000001
6175.0,2.785193,2.30528,1.3289170000000001
6225.0,2.785193,2.30528,1.3289170000000001
6275.0,2.785193,2.30528,1.3289170000000001
6325.0,2.785193,2.30528,1.3289170000000001
6375.0,2.785193,2.30528,1.3289170000000001
6425.0,2.785193,2.30528,1.3289170000000001
6475.0,2.785193,2.30528,1.3289170000000001
6525.0,2.785193,2.30528,1.3289170000000001
6575.0,2.785193,2.201466,1.3289170000000001
6625.0,2.785193,2.201466,1.3289170000000001
